year;month;day;hour;NO2;NO;NOx;O3;
2005;7;27;1;30.0000;3.00000;34.6000;62.0000;
2005;7;27;2;24.0000;3.00000;28.6000;63.0000;
2005;7;27;3;21.0000;3.00000;25.6000;59.0000;
2005;7;27;4;15.0000;2.00000;18.0667;72.0000;
2005;7;27;5;19.0000;3.00000;23.6000;68.0000;
2005;7;27;6;25.0000;4.00000;31.1333;66.0000;
2005;7;27;7;29.0000;5.00000;36.6667;64.0000;
2005;7;27;8;33.0000;5.00000;40.6667;63.0000;
2005;7;27;9;34.0000;7.00000;44.7333;71.0000;
2005;7;27;10;29.0000;4.00000;35.1333;113.000;
2005;7;27;11;24.0000;2.00000;27.0667;129.000;
2005;7;27;12;35.0000;3.00000;39.6000;140.000;
2005;7;27;13;24.0000;2.00000;27.0667;156.000;
2005;7;27;14;22.0000;2.00000;25.0667;173.000;
2005;7;27;15;21.0000;2.00000;24.0667;183.000;
2005;7;27;16;20.0000;2.00000;23.0667;191.000;
2005;7;27;17;23.0000;2.00000;26.0667;197.000;
2005;7;27;18;23.0000;2.00000;26.0667;193.000;
2005;7;27;19;24.0000;2.00000;27.0667;183.000;
2005;7;27;20;36.0000;2.00000;39.0667;153.000;
2005;7;27;21;36.0000;2.00000;39.0667;137.000;
2005;7;27;22;25.0000;2.00000;28.0667;141.000;
2005;7;27;23;20.0000;2.00000;23.0667;143.000;
2005;7;27;24;-999;-999;-999;141.000;
2005;7;28;1;15.0000;2.00000;18.0667;137.000;
2005;7;28;2;13.0000;2.00000;16.0667;140.000;
2005;7;28;3;13.0000;2.00000;16.0667;140.000;
2005;7;28;4;13.0000;2.00000;16.0667;139.000;
2005;7;28;5;15.0000;2.00000;18.0667;130.000;
2005;7;28;6;18.0000;2.00000;21.0667;118.000;
2005;7;28;7;24.0000;3.00000;28.6000;106.000;
2005;7;28;8;27.0000;3.00000;31.6000;99.0000;
2005;7;28;9;29.0000;4.00000;35.1333;97.0000;
2005;7;28;10;28.0000;4.00000;34.1333;106.000;
2005;7;28;11;31.0000;3.00000;35.6000;142.000;
2005;7;28;12;22.0000;2.00000;25.0667;165.000;
2005;7;28;13;22.0000;2.00000;25.0667;186.000;
2005;7;28;14;22.0000;2.00000;25.0667;188.000;
2005;7;28;15;18.0000;2.00000;21.0667;189.000;
2005;7;28;16;17.0000;2.00000;20.0667;194.000;
2005;7;28;17;19.0000;2.00000;22.0667;199.000;
2005;7;28;18;22.0000;2.00000;25.0667;215.000;
2005;7;28;19;28.0000;2.00000;31.0667;198.000;
2005;7;28;20;47.0000;2.00000;50.0667;160.000;
2005;7;28;21;65.0000;2.00000;68.0667;117.000;
2005;7;28;22;45.0000;2.00000;48.0667;119.000;
2005;7;28;23;29.0000;2.00000;32.0667;144.000;
2005;7;28;24;26.0000;2.00000;29.0667;145.000;
2005;7;29;1;18.0000;2.00000;21.0667;148.000;
2005;7;29;2;15.0000;2.00000;18.0667;-999;
2005;7;29;3;14.0000;2.00000;17.0667;134.000;
2005;7;29;4;13.0000;2.00000;16.0667;138.000;
2005;7;29;5;17.0000;2.00000;20.0667;128.000;
2005;7;29;6;19.0000;2.00000;22.0667;119.000;
2005;7;29;7;25.0000;3.00000;29.6000;102.000;
2005;7;29;8;29.0000;4.00000;35.1333;97.0000;
2005;7;29;9;29.0000;4.00000;35.1333;99.0000;
2005;7;29;10;35.0000;4.00000;41.1333;130.000;
2005;7;29;11;33.0000;3.00000;37.6000;156.000;
2005;7;29;12;30.0000;3.00000;34.6000;171.000;
2005;7;29;13;24.0000;2.00000;27.0667;191.000;
2005;7;29;14;21.0000;2.00000;24.0667;204.000;
2005;7;29;15;19.0000;2.00000;22.0667;210.000;
2005;7;29;16;21.0000;2.00000;24.0667;230.000;
2005;7;29;17;30.0000;2.00000;33.0667;235.000;
2005;7;29;18;22.0000;2.00000;25.0667;222.000;
2005;7;29;19;32.0000;2.00000;35.0667;179.000;
2005;7;29;20;35.0000;2.00000;38.0667;161.000;
2005;7;29;21;33.0000;2.00000;36.0667;146.000;
2005;7;29;22;37.0000;2.00000;40.0667;124.000;
2005;7;29;23;49.0000;2.00000;52.0667;111.000;
2005;7;29;24;-999;-999;-999;113.000;
2005;7;30;1;38.0000;2.00000;41.0667;98.0000;
2005;7;30;2;17.0000;2.00000;20.0667;123.000;
2005;7;30;3;14.0000;2.00000;17.0667;123.000;
2005;7;30;4;14.0000;2.00000;17.0667;126.000;
2005;7;30;5;15.0000;2.00000;18.0667;127.000;
2005;7;30;6;16.0000;2.00000;19.0667;120.000;
2005;7;30;7;19.0000;2.00000;22.0667;112.000;
2005;7;30;8;31.0000;3.00000;35.6000;88.0000;
2005;7;30;9;25.0000;3.00000;29.6000;103.000;
2005;7;30;10;24.0000;2.00000;27.0667;136.000;
2005;7;30;11;19.0000;2.00000;22.0667;187.000;
2005;7;30;12;16.0000;2.00000;19.0667;206.000;
2005;7;30;13;13.0000;2.00000;16.0667;197.000;
2005;7;30;14;12.0000;2.00000;15.0667;189.000;
2005;7;30;15;12.0000;2.00000;15.0667;187.000;
2005;7;30;16;13.0000;2.00000;16.0667;191.000;
2005;7;30;17;17.0000;2.00000;20.0667;197.000;
2005;7;30;18;24.0000;2.00000;27.0667;217.000;
2005;7;30;19;24.0000;2.00000;27.0667;196.000;
2005;7;30;20;32.0000;2.00000;35.0667;162.000;
2005;7;30;21;47.0000;2.00000;50.0667;129.000;
2005;7;30;22;39.0000;2.00000;42.0667;119.000;
2005;7;30;23;29.0000;2.00000;32.0667;117.000;
2005;7;30;24;25.0000;2.00000;28.0667;110.000;
2005;7;31;1;12.0000;2.00000;15.0667;121.000;
2005;7;31;2;11.0000;2.00000;14.0667;111.000;
2005;7;31;3;12.0000;2.00000;15.0667;100.000;
2005;7;31;4;19.0000;3.00000;23.6000;80.0000;
2005;7;31;5;13.0000;2.00000;16.0667;92.0000;
2005;7;31;6;12.0000;2.00000;15.0667;94.0000;
2005;7;31;7;14.0000;2.00000;17.0667;86.0000;
2005;7;31;8;19.0000;3.00000;23.6000;81.0000;
2005;7;31;9;20.0000;3.00000;24.6000;85.0000;
2005;7;31;10;19.0000;3.00000;23.6000;109.000;
2005;7;31;11;17.0000;2.00000;20.0667;132.000;
2005;7;31;12;15.0000;2.00000;18.0667;143.000;
2005;7;31;13;14.0000;2.00000;17.0667;153.000;
2005;7;31;14;13.0000;2.00000;16.0667;146.000;
2005;7;31;15;13.0000;2.00000;16.0667;144.000;
2005;7;31;16;14.0000;3.00000;18.6000;137.000;
2005;7;31;17;14.0000;2.00000;17.0667;142.000;
2005;7;31;18;15.0000;2.00000;18.0667;142.000;
2005;7;31;19;21.0000;2.00000;24.0667;132.000;
2005;7;31;20;32.0000;2.00000;35.0667;107.000;
2005;7;31;21;23.0000;2.00000;26.0667;111.000;
2005;7;31;22;23.0000;2.00000;26.0667;105.000;
2005;7;31;23;21.0000;2.00000;24.0667;102.000;
2005;7;31;24;-999;-999;-999;100.000;
2005;8;1;1;15.0000;2.00000;18.0667;98.0000;
2005;8;1;2;13.0000;2.00000;16.0667;-999;
2005;8;1;3;11.0000;2.00000;14.0667;96.0000;
2005;8;1;4;12.0000;2.00000;15.0667;91.0000;
2005;8;1;5;14.0000;2.00000;17.0667;85.0000;
2005;8;1;6;16.0000;3.00000;20.6000;79.0000;
2005;8;1;7;22.0000;3.00000;26.6000;69.0000;
2005;8;1;8;24.0000;5.00000;31.6667;64.0000;
2005;8;1;9;25.0000;5.00000;32.6667;63.0000;
2005;8;1;10;21.0000;4.00000;27.1333;102.000;
2005;8;1;11;18.0000;3.00000;22.6000;126.000;
2005;8;1;12;16.0000;2.00000;19.0667;131.000;
2005;8;1;13;14.0000;2.00000;17.0667;136.000;
2005;8;1;14;14.0000;2.00000;17.0667;143.000;
2005;8;1;15;14.0000;2.00000;17.0667;151.000;
2005;8;1;16;15.0000;2.00000;18.0667;156.000;
2005;8;1;17;17.0000;2.00000;20.0667;158.000;
2005;8;1;18;18.0000;2.00000;21.0667;157.000;
2005;8;1;19;24.0000;2.00000;27.0667;146.000;
2005;8;1;20;36.0000;2.00000;39.0667;119.000;
2005;8;1;21;40.0000;2.00000;43.0667;109.000;
2005;8;1;22;22.0000;2.00000;25.0667;126.000;
2005;8;1;23;18.0000;2.00000;21.0667;124.000;
2005;8;1;24;15.0000;2.00000;18.0667;126.000;
2005;8;2;1;14.0000;2.00000;17.0667;123.000;
2005;8;2;2;14.0000;2.00000;17.0667;118.000;
2005;8;2;3;12.0000;2.00000;15.0667;119.000;
2005;8;2;4;12.0000;2.00000;15.0667;116.000;
2005;8;2;5;17.0000;2.00000;20.0667;108.000;
2005;8;2;6;26.0000;3.00000;30.6000;96.0000;
2005;8;2;7;28.0000;3.00000;32.6000;88.0000;
2005;8;2;8;39.0000;5.00000;46.6667;79.0000;
2005;8;2;9;26.0000;4.00000;32.1333;104.000;
2005;8;2;10;24.0000;4.00000;30.1333;115.000;
2005;8;2;11;21.0000;3.00000;25.6000;123.000;
2005;8;2;12;-999;-999;-999;128.000;
2005;8;2;13;18.0000;1.00000;19.5333;123.000;
2005;8;2;14;26.0000;2.00000;29.0667;114.000;
2005;8;2;15;19.0000;1.00000;20.5333;126.000;
2005;8;2;16;18.0000;2.00000;21.0667;127.000;
2005;8;2;17;20.0000;1.00000;21.5333;128.000;
2005;8;2;18;36.0000;2.00000;39.0667;102.000;
2005;8;2;19;47.0000;2.00000;50.0667;84.0000;
2005;8;2;20;36.0000;1.00000;37.5333;88.0000;
2005;8;2;21;24.0000;1.00000;25.5333;100.000;
2005;8;2;22;17.0000;1.00000;18.5333;101.000;
2005;8;2;23;18.0000;1.00000;19.5333;96.0000;
2005;8;2;24;17.0000;1.00000;18.5333;100.000;
2005;8;3;1;8.00000;0.000000;8.00000;127.000;
2005;8;3;2;6.00000;1.00000;7.53333;110.000;
2005;8;3;3;5.00000;1.00000;6.53333;106.000;
2005;8;3;4;5.00000;1.00000;6.53333;102.000;
2005;8;3;5;6.00000;1.00000;7.53333;100.000;
2005;8;3;6;8.00000;1.00000;9.53333;96.0000;
2005;8;3;7;12.0000;1.00000;13.5333;86.0000;
2005;8;3;8;15.0000;2.00000;18.0667;83.0000;
2005;8;3;9;15.0000;2.00000;18.0667;84.0000;
2005;8;3;10;16.0000;3.00000;20.6000;79.0000;
2005;8;3;11;18.0000;3.00000;22.6000;80.0000;
2005;8;3;12;21.0000;2.00000;24.0667;81.0000;
2005;8;3;13;22.0000;2.00000;25.0667;76.0000;
2005;8;3;14;31.0000;3.00000;35.6000;68.0000;
2005;8;3;15;31.0000;3.00000;35.6000;65.0000;
2005;8;3;16;25.0000;3.00000;29.6000;72.0000;
2005;8;3;17;37.0000;6.00000;46.2000;60.0000;
2005;8;3;18;33.0000;3.00000;37.6000;59.0000;
2005;8;3;19;38.0000;3.00000;42.6000;60.0000;
2005;8;3;20;35.0000;2.00000;38.0667;63.0000;
2005;8;3;21;42.0000;3.00000;46.6000;49.0000;
2005;8;3;22;43.0000;3.00000;47.6000;35.0000;
2005;8;3;23;38.0000;4.00000;44.1333;36.0000;
2005;8;3;24;31.0000;3.00000;35.6000;42.0000;
2005;8;4;1;16.0000;1.00000;17.5333;57.0000;
2005;8;4;2;12.0000;1.00000;13.5333;-999;
2005;8;4;3;10.0000;1.00000;11.5333;79.0000;
2005;8;4;4;6.00000;1.00000;7.53333;102.000;
2005;8;4;5;5.00000;1.00000;6.53333;110.000;
2005;8;4;6;8.00000;1.00000;9.53333;109.000;
2005;8;4;7;14.0000;1.00000;15.5333;103.000;
2005;8;4;8;24.0000;3.00000;28.6000;86.0000;
2005;8;4;9;38.0000;7.00000;48.7333;56.0000;
2005;8;4;10;23.0000;4.00000;29.1333;79.0000;
2005;8;4;11;21.0000;4.00000;27.1333;87.0000;
2005;8;4;12;20.0000;2.00000;23.0667;92.0000;
2005;8;4;13;23.0000;3.00000;27.6000;101.000;
2005;8;4;14;17.0000;1.00000;18.5333;116.000;
2005;8;4;15;16.0000;1.00000;17.5333;121.000;
2005;8;4;16;17.0000;1.00000;18.5333;120.000;
2005;8;4;17;19.0000;1.00000;20.5333;119.000;
2005;8;4;18;23.0000;2.00000;26.0667;101.000;
2005;8;4;19;26.0000;2.00000;29.0667;97.0000;
2005;8;4;20;31.0000;1.00000;32.5333;91.0000;
2005;8;4;21;43.0000;3.00000;47.6000;54.0000;
2005;8;4;22;40.0000;2.00000;43.0667;54.0000;
2005;8;4;23;47.0000;3.00000;51.6000;42.0000;
2005;8;4;24;-999;-999;-999;60.0000;
2005;8;5;1;34.0000;3.00000;38.6000;52.0000;
2005;8;5;2;27.0000;3.00000;31.6000;47.0000;
2005;8;5;3;11.0000;1.00000;12.5333;65.0000;
2005;8;5;4;10.0000;1.00000;11.5333;70.0000;
2005;8;5;5;9.00000;1.00000;10.5333;70.0000;
2005;8;5;6;12.0000;1.00000;13.5333;62.0000;
2005;8;5;7;18.0000;3.00000;22.6000;58.0000;
2005;8;5;8;19.0000;4.00000;25.1333;57.0000;
2005;8;5;9;20.0000;4.00000;26.1333;58.0000;
2005;8;5;10;22.0000;4.00000;28.1333;63.0000;
2005;8;5;11;15.0000;2.00000;18.0667;74.0000;
2005;8;5;12;19.0000;3.00000;23.6000;81.0000;
2005;8;5;13;14.0000;2.00000;17.0667;95.0000;
2005;8;5;14;12.0000;1.00000;13.5333;104.000;
2005;8;5;15;11.0000;1.00000;12.5333;110.000;
2005;8;5;16;12.0000;1.00000;13.5333;114.000;
2005;8;5;17;12.0000;1.00000;13.5333;122.000;
2005;8;5;18;19.0000;2.00000;22.0667;117.000;
2005;8;5;19;17.0000;1.00000;18.5333;122.000;
2005;8;5;20;35.0000;1.00000;36.5333;94.0000;
2005;8;5;21;53.0000;2.00000;56.0667;74.0000;
2005;8;5;22;24.0000;1.00000;25.5333;99.0000;
2005;8;5;23;20.0000;1.00000;21.5333;102.000;
2005;8;5;24;15.0000;1.00000;16.5333;105.000;
2005;8;6;1;13.0000;1.00000;14.5333;104.000;
2005;8;6;2;11.0000;1.00000;12.5333;104.000;
2005;8;6;3;9.00000;1.00000;10.5333;102.000;
2005;8;6;4;13.0000;1.00000;14.5333;92.0000;
2005;8;6;5;9.00000;1.00000;10.5333;96.0000;
2005;8;6;6;11.0000;1.00000;12.5333;92.0000;
2005;8;6;7;16.0000;1.00000;17.5333;85.0000;
2005;8;6;8;21.0000;2.00000;24.0667;78.0000;
2005;8;6;9;23.0000;3.00000;27.6000;77.0000;
2005;8;6;10;25.0000;2.00000;28.0667;87.0000;
2005;8;6;11;21.0000;2.00000;24.0667;98.0000;
2005;8;6;12;18.0000;2.00000;21.0667;109.000;
2005;8;6;13;16.0000;1.00000;17.5333;116.000;
2005;8;6;14;17.0000;2.00000;20.0667;120.000;
2005;8;6;15;12.0000;1.00000;13.5333;123.000;
2005;8;6;16;15.0000;1.00000;16.5333;127.000;
2005;8;6;17;18.0000;1.00000;19.5333;121.000;
2005;8;6;18;19.0000;1.00000;20.5333;128.000;
2005;8;6;19;22.0000;1.00000;23.5333;124.000;
2005;8;6;20;27.0000;1.00000;28.5333;100.000;
2005;8;6;21;45.0000;3.00000;49.6000;69.0000;
2005;8;6;22;27.0000;1.00000;28.5333;92.0000;
2005;8;6;23;24.0000;1.00000;25.5333;93.0000;
2005;8;6;24;-999;-999;-999;99.0000;
2005;8;7;1;12.0000;1.00000;13.5333;101.000;
2005;8;7;2;13.0000;1.00000;14.5333;-999;
2005;8;7;3;13.0000;1.00000;14.5333;97.0000;
2005;8;7;4;8.00000;1.00000;9.53333;100.000;
2005;8;7;5;6.00000;1.00000;7.53333;96.0000;
2005;8;7;6;7.00000;1.00000;8.53333;85.0000;
2005;8;7;7;7.00000;1.00000;8.53333;81.0000;
2005;8;7;8;7.00000;1.00000;8.53333;71.0000;
2005;8;7;9;7.00000;1.00000;8.53333;67.0000;
2005;8;7;10;10.0000;1.00000;11.5333;66.0000;
2005;8;7;11;8.00000;1.00000;9.53333;71.0000;
2005;8;7;12;7.00000;1.00000;8.53333;73.0000;
2005;8;7;13;5.00000;1.00000;6.53333;78.0000;
2005;8;7;14;6.00000;1.00000;7.53333;78.0000;
2005;8;7;15;8.00000;1.00000;9.53333;76.0000;
2005;8;7;16;11.0000;1.00000;12.5333;69.0000;
2005;8;7;17;10.0000;1.00000;11.5333;68.0000;
2005;8;7;18;17.0000;2.00000;20.0667;56.0000;
2005;8;7;19;19.0000;2.00000;22.0667;53.0000;
2005;8;7;20;25.0000;3.00000;29.6000;33.0000;
2005;8;7;21;19.0000;2.00000;22.0667;36.0000;
2005;8;7;22;24.0000;4.00000;30.1333;27.0000;
2005;8;7;23;18.0000;3.00000;22.6000;35.0000;
2005;8;7;24;12.0000;2.00000;15.0667;40.0000;
2005;8;8;1;8.00000;1.00000;9.53333;42.0000;
2005;8;8;2;6.00000;1.00000;7.53333;46.0000;
2005;8;8;3;4.00000;1.00000;5.53333;50.0000;
2005;8;8;4;4.00000;1.00000;5.53333;50.0000;
2005;8;8;5;7.00000;1.00000;8.53333;46.0000;
2005;8;8;6;10.0000;1.00000;11.5333;43.0000;
2005;8;8;7;12.0000;3.00000;16.6000;41.0000;
2005;8;8;8;17.0000;5.00000;24.6667;41.0000;
2005;8;8;9;19.0000;5.00000;26.6667;40.0000;
2005;8;8;10;20.0000;4.00000;26.1333;48.0000;
2005;8;8;11;17.0000;3.00000;21.6000;61.0000;
2005;8;8;12;14.0000;2.00000;17.0667;72.0000;
2005;8;8;13;12.0000;2.00000;15.0667;80.0000;
2005;8;8;14;12.0000;1.00000;13.5333;85.0000;
2005;8;8;15;9.00000;1.00000;10.5333;95.0000;
2005;8;8;16;9.00000;1.00000;10.5333;97.0000;
2005;8;8;17;12.0000;1.00000;13.5333;98.0000;
2005;8;8;18;13.0000;1.00000;14.5333;95.0000;
2005;8;8;19;20.0000;2.00000;23.0667;85.0000;
2005;8;8;20;36.0000;2.00000;39.0667;65.0000;
2005;8;8;21;33.0000;1.00000;34.5333;60.0000;
2005;8;8;22;17.0000;1.00000;18.5333;71.0000;
2005;8;8;23;13.0000;1.00000;14.5333;72.0000;
2005;8;8;24;-999;-999;-999;70.0000;
2005;8;9;1;9.00000;1.00000;10.5333;68.0000;
2005;8;9;2;8.00000;1.00000;9.53333;65.0000;
2005;8;9;3;8.00000;1.00000;9.53333;64.0000;
2005;8;9;4;10.0000;1.00000;11.5333;60.0000;
2005;8;9;5;9.00000;1.00000;10.5333;59.0000;
2005;8;9;6;12.0000;1.00000;13.5333;55.0000;
2005;8;9;7;22.0000;3.00000;26.6000;43.0000;
2005;8;9;8;21.0000;5.00000;28.6667;45.0000;
2005;8;9;9;29.0000;8.00000;41.2667;45.0000;
2005;8;9;10;25.0000;5.00000;32.6667;58.0000;
2005;8;9;11;18.0000;2.00000;21.0667;75.0000;
2005;8;9;12;11.0000;1.00000;12.5333;89.0000;
2005;8;9;13;9.00000;1.00000;10.5333;96.0000;
2005;8;9;14;11.0000;1.00000;12.5333;103.000;
2005;8;9;15;-999;-999;-999;113.000;
2005;8;9;16;12.0000;1.00000;13.5333;122.000;
2005;8;9;17;12.0000;1.00000;13.5333;130.000;
2005;8;9;18;14.0000;1.00000;15.5333;125.000;
2005;8;9;19;18.0000;1.00000;19.5333;100.000;
2005;8;9;20;18.0000;1.00000;19.5333;94.0000;
2005;8;9;21;25.0000;1.00000;26.5333;78.0000;
2005;8;9;22;30.0000;1.00000;31.5333;64.0000;
2005;8;9;23;18.0000;1.00000;19.5333;72.0000;
2005;8;9;24;11.0000;1.00000;12.5333;77.0000;
2005;8;10;1;8.00000;1.00000;9.53333;77.0000;
2005;8;10;2;6.00000;1.00000;7.53333;-999;
2005;8;10;3;5.00000;1.00000;6.53333;77.0000;
2005;8;10;4;6.00000;1.00000;7.53333;74.0000;
2005;8;10;5;8.00000;1.00000;9.53333;73.0000;
2005;8;10;6;11.0000;1.00000;12.5333;69.0000;
2005;8;10;7;15.0000;2.00000;18.0667;67.0000;
2005;8;10;8;18.0000;3.00000;22.6000;66.0000;
2005;8;10;9;30.0000;5.00000;37.6667;54.0000;
2005;8;10;10;26.0000;5.00000;33.6667;69.0000;
2005;8;10;11;12.0000;2.00000;15.0667;97.0000;
2005;8;10;12;11.0000;1.00000;12.5333;98.0000;
2005;8;10;13;11.0000;1.00000;12.5333;105.000;
2005;8;10;14;11.0000;1.00000;12.5333;113.000;
2005;8;10;15;12.0000;1.00000;13.5333;117.000;
2005;8;10;16;12.0000;1.00000;13.5333;124.000;
2005;8;10;17;11.0000;1.00000;12.5333;126.000;
2005;8;10;18;14.0000;1.00000;15.5333;125.000;
2005;8;10;19;18.0000;1.00000;19.5333;119.000;
2005;8;10;20;27.0000;1.00000;28.5333;94.0000;
2005;8;10;21;29.0000;1.00000;30.5333;86.0000;
2005;8;10;22;26.0000;1.00000;27.5333;83.0000;
2005;8;10;23;15.0000;1.00000;16.5333;89.0000;
2005;8;10;24;-999;-999;-999;88.0000;
2005;8;11;1;10.0000;1.00000;11.5333;84.0000;
2005;8;11;2;9.00000;1.00000;10.5333;82.0000;
2005;8;11;3;9.00000;1.00000;10.5333;78.0000;
2005;8;11;4;9.00000;1.00000;10.5333;76.0000;
2005;8;11;5;13.0000;2.00000;16.0667;69.0000;
2005;8;11;6;20.0000;2.00000;23.0667;61.0000;
2005;8;11;7;19.0000;2.00000;22.0667;62.0000;
2005;8;11;8;18.0000;3.00000;22.6000;62.0000;
2005;8;11;9;25.0000;5.00000;32.6667;59.0000;
2005;8;11;10;21.0000;3.00000;25.6000;80.0000;
2005;8;11;11;18.0000;3.00000;22.6000;88.0000;
2005;8;11;12;15.0000;2.00000;18.0667;92.0000;
2005;8;11;13;12.0000;1.00000;13.5333;102.000;
2005;8;11;14;17.0000;2.00000;20.0667;86.0000;
2005;8;11;15;23.0000;3.00000;27.6000;78.0000;
2005;8;11;16;24.0000;5.00000;31.6667;65.0000;
2005;8;11;17;27.0000;7.00000;37.7333;60.0000;
2005;8;11;18;27.0000;6.00000;36.2000;63.0000;
2005;8;11;19;34.0000;8.00000;46.2667;52.0000;
2005;8;11;20;37.0000;6.00000;46.2000;49.0000;
2005;8;11;21;36.0000;9.00000;49.8000;31.0000;
2005;8;11;22;34.0000;6.00000;43.2000;27.0000;
2005;8;11;23;31.0000;6.00000;40.2000;33.0000;
2005;8;11;24;24.0000;6.00000;33.2000;39.0000;
2005;8;12;1;16.0000;2.00000;19.0667;71.0000;
2005;8;12;2;13.0000;1.00000;14.5333;66.0000;
2005;8;12;3;15.0000;3.00000;19.6000;65.0000;
2005;8;12;4;15.0000;2.00000;18.0667;62.0000;
2005;8;12;5;24.0000;3.00000;28.6000;41.0000;
2005;8;12;6;30.0000;3.00000;34.6000;32.0000;
2005;8;12;7;24.0000;5.00000;31.6667;40.0000;
2005;8;12;8;27.0000;8.00000;39.2667;35.0000;
2005;8;12;9;24.0000;7.00000;34.7333;47.0000;
2005;8;12;10;15.0000;3.00000;19.6000;80.0000;
2005;8;12;11;12.0000;2.00000;15.0667;94.0000;
2005;8;12;12;10.0000;1.00000;11.5333;100.000;
2005;8;12;13;8.00000;1.00000;9.53333;107.000;
2005;8;12;14;11.0000;1.00000;12.5333;107.000;
2005;8;12;15;13.0000;2.00000;16.0667;100.000;
2005;8;12;16;10.0000;1.00000;11.5333;104.000;
2005;8;12;17;9.00000;1.00000;10.5333;105.000;
2005;8;12;18;12.0000;1.00000;13.5333;105.000;
2005;8;12;19;14.0000;1.00000;15.5333;100.000;
2005;8;12;20;19.0000;1.00000;20.5333;88.0000;
2005;8;12;21;33.0000;2.00000;36.0667;62.0000;
2005;8;12;22;36.0000;3.00000;40.6000;50.0000;
2005;8;12;23;36.0000;5.00000;43.6667;42.0000;
2005;8;12;24;-999;-999;-999;65.0000;
2005;8;13;1;14.0000;2.00000;17.0667;59.0000;
2005;8;13;2;12.0000;2.00000;15.0667;-999;
2005;8;13;3;17.0000;3.00000;21.6000;47.0000;
2005;8;13;4;11.0000;2.00000;14.0667;51.0000;
2005;8;13;5;10.0000;2.00000;13.0667;51.0000;
2005;8;13;6;16.0000;3.00000;20.6000;44.0000;
2005;8;13;7;23.0000;5.00000;30.6667;34.0000;
2005;8;13;8;15.0000;4.00000;21.1333;41.0000;
2005;8;13;9;17.0000;5.00000;24.6667;50.0000;
2005;8;13;10;15.0000;2.00000;18.0667;82.0000;
2005;8;13;11;13.0000;1.00000;14.5333;88.0000;
2005;8;13;12;13.0000;1.00000;14.5333;94.0000;
2005;8;13;13;11.0000;1.00000;12.5333;101.000;
2005;8;13;14;9.00000;1.00000;10.5333;110.000;
2005;8;13;15;9.00000;1.00000;10.5333;114.000;
2005;8;13;16;9.00000;1.00000;10.5333;117.000;
2005;8;13;17;9.00000;1.00000;10.5333;122.000;
2005;8;13;18;13.0000;1.00000;14.5333;101.000;
2005;8;13;19;12.0000;1.00000;13.5333;90.0000;
2005;8;13;20;9.00000;1.00000;10.5333;89.0000;
2005;8;13;21;8.00000;1.00000;9.53333;81.0000;
2005;8;13;22;11.0000;1.00000;12.5333;82.0000;
2005;8;13;23;8.00000;1.00000;9.53333;74.0000;
2005;8;13;24;5.00000;1.00000;6.53333;73.0000;
2005;8;14;1;7.00000;1.00000;8.53333;69.0000;
2005;8;14;2;8.00000;1.00000;9.53333;59.0000;
2005;8;14;3;6.00000;1.00000;7.53333;56.0000;
2005;8;14;4;5.00000;1.00000;6.53333;52.0000;
2005;8;14;5;5.00000;1.00000;6.53333;49.0000;
2005;8;14;6;5.00000;1.00000;6.53333;49.0000;
2005;8;14;7;5.00000;1.00000;6.53333;46.0000;
2005;8;14;8;7.00000;2.00000;10.0667;46.0000;
2005;8;14;9;9.00000;2.00000;12.0667;46.0000;
2005;8;14;10;10.0000;2.00000;13.0667;45.0000;
2005;8;14;11;11.0000;3.00000;15.6000;47.0000;
2005;8;14;12;13.0000;3.00000;17.6000;59.0000;
2005;8;14;13;7.00000;1.00000;8.53333;96.0000;
2005;8;14;14;7.00000;1.00000;8.53333;101.000;
2005;8;14;15;6.00000;1.00000;7.53333;105.000;
2005;8;14;16;11.0000;1.00000;12.5333;95.0000;
2005;8;14;17;11.0000;1.00000;12.5333;101.000;
2005;8;14;18;22.0000;1.00000;23.5333;80.0000;
2005;8;14;19;22.0000;2.00000;25.0667;67.0000;
2005;8;14;20;15.0000;1.00000;16.5333;84.0000;
2005;8;14;21;25.0000;2.00000;28.0667;58.0000;
2005;8;14;22;19.0000;2.00000;22.0667;64.0000;
2005;8;14;23;24.0000;2.00000;27.0667;50.0000;
2005;8;14;24;-999;-999;-999;47.0000;
2005;8;15;1;25.0000;7.00000;35.7333;28.0000;
2005;8;15;2;15.0000;6.00000;24.2000;25.0000;
2005;8;15;3;14.0000;5.00000;21.6667;24.0000;
2005;8;15;4;14.0000;7.00000;24.7333;22.0000;
2005;8;15;5;15.0000;7.00000;25.7333;22.0000;
2005;8;15;6;14.0000;4.00000;20.1333;24.0000;
2005;8;15;7;13.0000;4.00000;19.1333;25.0000;
2005;8;15;8;11.0000;3.00000;15.6000;31.0000;
2005;8;15;9;14.0000;4.00000;20.1333;29.0000;
2005;8;15;10;12.0000;3.00000;16.6000;52.0000;
2005;8;15;11;10.0000;1.00000;11.5333;71.0000;
2005;8;15;12;8.00000;1.00000;9.53333;81.0000;
2005;8;15;13;7.00000;1.00000;8.53333;86.0000;
2005;8;15;14;10.0000;1.00000;11.5333;79.0000;
2005;8;15;15;8.00000;1.00000;9.53333;71.0000;
2005;8;15;16;14.0000;2.00000;17.0667;60.0000;
2005;8;15;17;10.0000;1.00000;11.5333;75.0000;
2005;8;15;18;9.00000;1.00000;10.5333;77.0000;
2005;8;15;19;15.0000;2.00000;18.0667;65.0000;
