year;month;day;hour;NO2;NOx;O3;PM10;
2005;6;3;12;17.0000;21.0000;88.0000;37.7000;
2005;6;3;13;17.0000;19.0000;120.000;37.7000;
2005;6;3;14;13.0000;17.0000;124.000;37.7000;
2005;6;3;15;15.0000;19.0000;130.000;37.7000;
2005;6;3;16;17.0000;19.0000;140.000;37.7000;
2005;6;3;17;15.0000;19.0000;134.000;37.7000;
2005;6;3;18;19.0000;23.0000;118.000;37.7000;
2005;6;3;19;23.0000;27.0000;118.000;37.7000;
2005;6;3;20;27.0000;29.0000;28.0000;37.7000;
2005;6;3;21;27.0000;29.0000;10.0000;37.7000;
2005;6;3;22;25.0000;29.0000;8.00000;37.7000;
2005;6;3;23;33.0000;34.0000;6.00000;37.7000;
2005;6;3;24;31.0000;33.0000;4.00000;37.7000;
2005;6;4;1;34.0000;36.0000;8.00000;49.4000;
2005;6;4;2;38.0000;42.0000;10.0000;49.4000;
2005;6;4;3;78.0000;92.0000;4.00000;49.4000;
2005;6;4;4;67.0000;73.0000;4.00000;49.4000;
2005;6;4;5;69.0000;75.0000;4.00000;49.4000;
2005;6;4;6;63.0000;86.0000;2.00000;49.4000;
2005;6;4;7;52.0000;67.0000;4.00000;49.4000;
2005;6;4;8;46.0000;59.0000;4.00000;49.4000;
2005;6;4;9;44.0000;57.0000;10.0000;49.4000;
2005;6;4;10;40.0000;48.0000;4.00000;49.4000;
2005;6;4;11;29.0000;34.0000;6.00000;49.4000;
2005;6;4;12;23.0000;27.0000;8.00000;49.4000;
2005;6;4;13;17.0000;19.0000;10.0000;49.4000;
2005;6;4;14;17.0000;21.0000;16.0000;49.4000;
2005;6;4;15;15.0000;19.0000;140.000;49.4000;
2005;6;4;16;13.0000;15.0000;138.000;49.4000;
2005;6;4;17;13.0000;15.0000;138.000;49.4000;
2005;6;4;18;11.0000;15.0000;128.000;49.4000;
2005;6;4;19;15.0000;17.0000;94.0000;49.4000;
2005;6;4;20;21.0000;23.0000;26.0000;49.4000;
2005;6;4;21;27.0000;29.0000;90.0000;49.4000;
2005;6;4;22;36.0000;38.0000;62.0000;49.4000;
2005;6;4;23;27.0000;29.0000;38.0000;49.4000;
2005;6;4;24;46.0000;48.0000;4.00000;49.4000;
2005;6;5;1;54.0000;55.0000;18.0000;40.3000;
2005;6;5;2;44.0000;48.0000;4.00000;40.3000;
2005;6;5;3;-999;-999;4.00000;40.3000;
2005;6;5;4;50.0000;54.0000;4.00000;40.3000;
2005;6;5;5;44.0000;46.0000;4.00000;40.3000;
2005;6;5;6;36.0000;40.0000;6.00000;40.3000;
2005;6;5;7;34.0000;40.0000;10.0000;40.3000;
2005;6;5;8;38.0000;48.0000;36.0000;40.3000;
2005;6;5;9;25.0000;29.0000;36.0000;40.3000;
2005;6;5;10;15.0000;19.0000;66.0000;40.3000;
2005;6;5;11;11.0000;15.0000;76.0000;40.3000;
2005;6;5;12;10.0000;13.0000;88.0000;40.3000;
2005;6;5;13;10.0000;13.0000;96.0000;40.3000;
2005;6;5;14;10.0000;13.0000;108.000;40.3000;
2005;6;5;15;10.0000;11.0000;96.0000;40.3000;
2005;6;5;16;10.0000;11.0000;94.0000;40.3000;
2005;6;5;17;10.0000;11.0000;96.0000;40.3000;
2005;6;5;18;11.0000;15.0000;100.000;40.3000;
2005;6;5;19;11.0000;15.0000;88.0000;40.3000;
2005;6;5;20;11.0000;13.0000;82.0000;40.3000;
2005;6;5;21;11.0000;15.0000;56.0000;40.3000;
2005;6;5;22;11.0000;15.0000;26.0000;40.3000;
2005;6;5;23;13.0000;15.0000;-999;40.3000;
2005;6;5;24;11.0000;13.0000;-999;40.3000;
2005;6;6;1;11.0000;15.0000;-999;20.8000;
2005;6;6;2;13.0000;17.0000;-999;20.8000;
2005;6;6;3;13.0000;17.0000;-999;20.8000;
2005;6;6;4;13.0000;17.0000;-999;20.8000;
2005;6;6;5;21.0000;27.0000;-999;20.8000;
2005;6;6;6;34.0000;44.0000;-999;20.8000;
2005;6;6;7;31.0000;36.0000;-999;20.8000;
2005;6;6;8;27.0000;34.0000;-999;20.8000;
2005;6;6;9;29.0000;34.0000;-999;20.8000;
2005;6;6;10;29.0000;34.0000;-999;20.8000;
2005;6;6;11;27.0000;33.0000;-999;20.8000;
2005;6;6;12;31.0000;40.0000;-999;20.8000;
2005;6;6;13;25.0000;34.0000;-999;20.8000;
2005;6;6;14;21.0000;27.0000;-999;20.8000;
2005;6;6;15;17.0000;23.0000;-999;20.8000;
2005;6;6;16;15.0000;21.0000;-999;20.8000;
2005;6;6;17;15.0000;19.0000;-999;20.8000;
2005;6;6;18;15.0000;19.0000;-999;20.8000;
2005;6;6;19;21.0000;25.0000;-999;20.8000;
2005;6;6;20;25.0000;29.0000;-999;20.8000;
2005;6;6;21;31.0000;34.0000;-999;20.8000;
2005;6;6;22;36.0000;38.0000;-999;20.8000;
2005;6;6;23;63.0000;67.0000;-999;20.8000;
2005;6;6;24;80.0000;98.0000;-999;20.8000;
2005;6;7;1;78.0000;101.000;-999;36.4000;
2005;6;7;2;69.0000;96.0000;-999;36.4000;
2005;6;7;3;63.0000;78.0000;-999;36.4000;
2005;6;7;4;54.0000;63.0000;-999;36.4000;
2005;6;7;5;59.0000;78.0000;-999;36.4000;
2005;6;7;6;57.0000;92.0000;-999;36.4000;
2005;6;7;7;52.0000;77.0000;-999;36.4000;
2005;6;7;8;67.0000;115.000;-999;36.4000;
2005;6;7;9;55.0000;86.0000;-999;36.4000;
2005;6;7;10;36.0000;46.0000;-999;36.4000;
2005;6;7;11;40.0000;52.0000;-999;36.4000;
2005;6;7;12;36.0000;46.0000;-999;36.4000;
2005;6;7;13;25.0000;31.0000;-999;36.4000;
2005;6;7;14;25.0000;29.0000;-999;36.4000;
2005;6;7;15;21.0000;25.0000;-999;36.4000;
2005;6;7;16;29.0000;42.0000;-999;36.4000;
2005;6;7;17;21.0000;25.0000;-999;36.4000;
2005;6;7;18;31.0000;34.0000;-999;36.4000;
2005;6;7;19;36.0000;42.0000;-999;36.4000;
2005;6;7;20;36.0000;38.0000;-999;36.4000;
2005;6;7;21;13.0000;17.0000;-999;36.4000;
2005;6;7;22;15.0000;17.0000;-999;36.4000;
2005;6;7;23;15.0000;19.0000;-999;36.4000;
2005;6;7;24;21.0000;23.0000;-999;36.4000;
2005;6;8;1;17.0000;19.0000;62.0000;20.8000;
2005;6;8;2;19.0000;21.0000;58.0000;20.8000;
2005;6;8;3;-999;-999;46.0000;20.8000;
2005;6;8;4;27.0000;31.0000;54.0000;20.8000;
2005;6;8;5;33.0000;40.0000;34.0000;20.8000;
2005;6;8;6;59.0000;99.0000;6.00000;20.8000;
2005;6;8;7;63.0000;105.000;16.0000;20.8000;
2005;6;8;8;52.0000;75.0000;36.0000;20.8000;
2005;6;8;9;46.0000;65.0000;46.0000;20.8000;
2005;6;8;10;21.0000;27.0000;74.0000;20.8000;
2005;6;8;11;23.0000;29.0000;80.0000;20.8000;
2005;6;8;12;21.0000;25.0000;86.0000;20.8000;
2005;6;8;13;25.0000;31.0000;86.0000;20.8000;
2005;6;8;14;21.0000;27.0000;94.0000;20.8000;
2005;6;8;15;19.0000;23.0000;102.000;20.8000;
2005;6;8;16;19.0000;23.0000;34.0000;20.8000;
2005;6;8;17;17.0000;21.0000;4.00000;20.8000;
2005;6;8;18;23.0000;27.0000;4.00000;20.8000;
2005;6;8;19;31.0000;34.0000;4.00000;20.8000;
2005;6;8;20;40.0000;42.0000;4.00000;20.8000;
2005;6;8;21;52.0000;55.0000;4.00000;20.8000;
2005;6;8;22;50.0000;54.0000;4.00000;20.8000;
2005;6;8;23;46.0000;50.0000;4.00000;20.8000;
2005;6;8;24;65.0000;69.0000;4.00000;20.8000;
2005;6;9;1;71.0000;75.0000;4.00000;26.0000;
2005;6;9;2;69.0000;77.0000;4.00000;26.0000;
2005;6;9;3;42.0000;46.0000;4.00000;26.0000;
2005;6;9;4;40.0000;46.0000;4.00000;26.0000;
2005;6;9;5;34.0000;38.0000;4.00000;26.0000;
2005;6;9;6;48.0000;59.0000;4.00000;26.0000;
2005;6;9;7;69.0000;94.0000;4.00000;26.0000;
2005;6;9;8;63.0000;88.0000;4.00000;26.0000;
2005;6;9;9;67.0000;90.0000;4.00000;26.0000;
2005;6;9;10;44.0000;54.0000;4.00000;26.0000;
2005;6;9;11;29.0000;36.0000;4.00000;26.0000;
2005;6;9;12;21.0000;27.0000;4.00000;26.0000;
2005;6;9;13;17.0000;23.0000;4.00000;26.0000;
2005;6;9;14;-999;-999;-999;26.0000;
2005;6;9;15;-999;-999;-999;26.0000;
2005;6;9;16;-999;-999;-999;26.0000;
2005;6;9;17;-999;-999;-999;26.0000;
2005;6;9;18;-999;-999;80.0000;26.0000;
2005;6;9;19;21.0000;25.0000;104.000;26.0000;
2005;6;9;20;19.0000;21.0000;86.0000;26.0000;
2005;6;9;21;36.0000;40.0000;56.0000;26.0000;
2005;6;9;22;55.0000;61.0000;28.0000;26.0000;
2005;6;9;23;63.0000;69.0000;16.0000;26.0000;
2005;6;9;24;69.0000;78.0000;8.00000;26.0000;
2005;6;10;1;59.0000;69.0000;12.0000;29.9000;
2005;6;10;2;50.0000;55.0000;16.0000;29.9000;
2005;6;10;3;46.0000;50.0000;22.0000;29.9000;
2005;6;10;4;44.0000;50.0000;22.0000;29.9000;
2005;6;10;5;38.0000;46.0000;36.0000;29.9000;
2005;6;10;6;63.0000;107.000;16.0000;29.9000;
2005;6;10;7;65.0000;111.000;20.0000;29.9000;
2005;6;10;8;44.0000;67.0000;46.0000;29.9000;
2005;6;10;9;31.0000;46.0000;52.0000;29.9000;
2005;6;10;10;19.0000;29.0000;62.0000;29.9000;
2005;6;10;11;8.00000;13.0000;80.0000;29.9000;
2005;6;10;12;4.00000;10.0000;92.0000;29.9000;
2005;6;10;13;4.00000;8.00000;110.000;29.9000;
2005;6;10;14;2.00000;6.00000;120.000;29.9000;
2005;6;10;15;13.0000;15.0000;118.000;29.9000;
2005;6;10;16;21.0000;25.0000;112.000;29.9000;
2005;6;10;17;13.0000;17.0000;110.000;29.9000;
2005;6;10;18;15.0000;21.0000;108.000;29.9000;
2005;6;10;19;25.0000;27.0000;96.0000;29.9000;
2005;6;10;20;48.0000;52.0000;66.0000;29.9000;
2005;6;10;21;67.0000;71.0000;44.0000;29.9000;
2005;6;10;22;63.0000;65.0000;44.0000;29.9000;
2005;6;10;23;55.0000;57.0000;50.0000;29.9000;
2005;6;10;24;44.0000;46.0000;58.0000;29.9000;
2005;6;11;1;44.0000;48.0000;54.0000;29.9000;
2005;6;11;2;34.0000;36.0000;64.0000;29.9000;
2005;6;11;3;34.0000;38.0000;66.0000;29.9000;
2005;6;11;4;38.0000;40.0000;58.0000;29.9000;
2005;6;11;5;55.0000;61.0000;30.0000;29.9000;
2005;6;11;6;82.0000;132.000;18.0000;29.9000;
2005;6;11;7;65.0000;86.0000;34.0000;29.9000;
2005;6;11;8;34.0000;42.0000;74.0000;29.9000;
2005;6;11;9;21.0000;27.0000;94.0000;29.9000;
2005;6;11;10;17.0000;21.0000;104.000;29.9000;
2005;6;11;11;15.0000;19.0000;110.000;29.9000;
2005;6;11;12;13.0000;17.0000;120.000;29.9000;
2005;6;11;13;10.0000;13.0000;132.000;29.9000;
2005;6;11;14;10.0000;13.0000;124.000;29.9000;
2005;6;11;15;15.0000;21.0000;120.000;29.9000;
2005;6;11;16;11.0000;15.0000;122.000;29.9000;
2005;6;11;17;11.0000;15.0000;122.000;29.9000;
2005;6;11;18;11.0000;13.0000;122.000;29.9000;
2005;6;11;19;15.0000;19.0000;112.000;29.9000;
2005;6;11;20;19.0000;21.0000;108.000;29.9000;
2005;6;11;21;15.0000;19.0000;106.000;29.9000;
2005;6;11;22;31.0000;34.0000;84.0000;29.9000;
2005;6;11;23;52.0000;54.0000;58.0000;29.9000;
2005;6;11;24;73.0000;77.0000;32.0000;29.9000;
2005;6;12;1;84.0000;90.0000;18.0000;31.2000;
2005;6;12;2;61.0000;65.0000;34.0000;31.2000;
2005;6;12;3;-999;-999;24.0000;31.2000;
2005;6;12;4;88.0000;98.0000;6.00000;31.2000;
2005;6;12;5;59.0000;63.0000;30.0000;31.2000;
2005;6;12;6;50.0000;57.0000;24.0000;31.2000;
2005;6;12;7;46.0000;55.0000;42.0000;31.2000;
2005;6;12;8;31.0000;36.0000;80.0000;31.2000;
2005;6;12;9;17.0000;19.0000;96.0000;31.2000;
2005;6;12;10;10.0000;13.0000;106.000;31.2000;
2005;6;12;11;10.0000;11.0000;112.000;31.2000;
2005;6;12;12;8.00000;10.0000;120.000;31.2000;
2005;6;12;13;6.00000;10.0000;124.000;31.2000;
2005;6;12;14;4.00000;8.00000;130.000;31.2000;
2005;6;12;15;6.00000;8.00000;132.000;31.2000;
2005;6;12;16;4.00000;8.00000;136.000;31.2000;
2005;6;12;17;4.00000;6.00000;130.000;31.2000;
2005;6;12;18;4.00000;8.00000;130.000;31.2000;
2005;6;12;19;8.00000;10.0000;118.000;31.2000;
2005;6;12;20;13.0000;15.0000;108.000;31.2000;
2005;6;12;21;19.0000;21.0000;94.0000;31.2000;
2005;6;12;22;31.0000;34.0000;76.0000;31.2000;
2005;6;12;23;29.0000;31.0000;68.0000;31.2000;
2005;6;12;24;21.0000;23.0000;60.0000;31.2000;
2005;6;13;1;15.0000;17.0000;58.0000;40.3000;
2005;6;13;2;11.0000;13.0000;58.0000;40.3000;
2005;6;13;3;15.0000;17.0000;50.0000;40.3000;
2005;6;13;4;25.0000;27.0000;40.0000;40.3000;
2005;6;13;5;19.0000;23.0000;42.0000;40.3000;
2005;6;13;6;34.0000;48.0000;28.0000;40.3000;
2005;6;13;7;29.0000;40.0000;32.0000;40.3000;
2005;6;13;8;31.0000;44.0000;40.0000;40.3000;
2005;6;13;9;31.0000;42.0000;64.0000;40.3000;
2005;6;13;10;21.0000;27.0000;90.0000;40.3000;
2005;6;13;11;10.0000;13.0000;112.000;40.3000;
2005;6;13;12;10.0000;11.0000;118.000;40.3000;
2005;6;13;13;8.00000;10.0000;124.000;40.3000;
2005;6;13;14;8.00000;11.0000;130.000;40.3000;
2005;6;13;15;11.0000;15.0000;132.000;40.3000;
2005;6;13;16;11.0000;13.0000;132.000;40.3000;
2005;6;13;17;11.0000;15.0000;138.000;40.3000;
2005;6;13;18;15.0000;17.0000;130.000;40.3000;
2005;6;13;19;19.0000;23.0000;122.000;40.3000;
2005;6;13;20;19.0000;23.0000;108.000;40.3000;
2005;6;13;21;15.0000;19.0000;98.0000;40.3000;
2005;6;13;22;17.0000;21.0000;88.0000;40.3000;
2005;6;13;23;19.0000;23.0000;78.0000;40.3000;
2005;6;13;24;17.0000;19.0000;70.0000;40.3000;
2005;6;14;1;13.0000;17.0000;60.0000;45.5000;
2005;6;14;2;10.0000;11.0000;62.0000;45.5000;
2005;6;14;3;8.00000;10.0000;64.0000;45.5000;
2005;6;14;4;6.00000;10.0000;68.0000;45.5000;
2005;6;14;5;11.0000;15.0000;56.0000;45.5000;
2005;6;14;6;21.0000;27.0000;40.0000;45.5000;
2005;6;14;7;29.0000;34.0000;30.0000;45.5000;
2005;6;14;8;33.0000;40.0000;28.0000;45.5000;
2005;6;14;9;40.0000;55.0000;22.0000;45.5000;
2005;6;14;10;52.0000;92.0000;18.0000;45.5000;
2005;6;14;11;36.0000;46.0000;52.0000;45.5000;
2005;6;14;12;31.0000;38.0000;56.0000;45.5000;
2005;6;14;13;31.0000;38.0000;62.0000;45.5000;
2005;6;14;14;25.0000;31.0000;72.0000;45.5000;
2005;6;14;15;23.0000;31.0000;76.0000;45.5000;
2005;6;14;16;19.0000;23.0000;78.0000;45.5000;
2005;6;14;17;19.0000;21.0000;86.0000;45.5000;
2005;6;14;18;17.0000;21.0000;92.0000;45.5000;
2005;6;14;19;19.0000;21.0000;84.0000;45.5000;
2005;6;14;20;19.0000;21.0000;76.0000;45.5000;
2005;6;14;21;27.0000;31.0000;58.0000;45.5000;
2005;6;14;22;27.0000;31.0000;44.0000;45.5000;
2005;6;14;23;25.0000;27.0000;28.0000;45.5000;
2005;6;14;24;23.0000;25.0000;28.0000;45.5000;
2005;6;15;1;23.0000;25.0000;24.0000;46.8000;
2005;6;15;2;21.0000;25.0000;26.0000;46.8000;
2005;6;15;3;-999;-999;34.0000;46.8000;
2005;6;15;4;17.0000;19.0000;40.0000;46.8000;
2005;6;15;5;13.0000;17.0000;40.0000;46.8000;
2005;6;15;6;25.0000;34.0000;22.0000;46.8000;
2005;6;15;7;33.0000;46.0000;12.0000;46.8000;
2005;6;15;8;38.0000;61.0000;12.0000;46.8000;
2005;6;15;9;42.0000;71.0000;20.0000;46.8000;
2005;6;15;10;38.0000;48.0000;36.0000;46.8000;
2005;6;15;11;13.0000;17.0000;72.0000;46.8000;
2005;6;15;12;10.0000;15.0000;90.0000;46.8000;
2005;6;15;13;10.0000;13.0000;102.000;46.8000;
2005;6;15;14;10.0000;11.0000;114.000;46.8000;
2005;6;15;15;10.0000;11.0000;114.000;46.8000;
2005;6;15;16;13.0000;19.0000;114.000;46.8000;
2005;6;15;17;8.00000;11.0000;120.000;46.8000;
2005;6;15;18;10.0000;11.0000;120.000;46.8000;
2005;6;15;19;17.0000;19.0000;100.000;46.8000;
2005;6;15;20;33.0000;36.0000;68.0000;46.8000;
2005;6;15;21;57.0000;61.0000;36.0000;46.8000;
2005;6;15;22;80.0000;88.0000;10.0000;46.8000;
2005;6;15;23;80.0000;96.0000;4.00000;46.8000;
2005;6;15;24;77.0000;96.0000;6.00000;46.8000;
2005;6;16;1;73.0000;80.0000;6.00000;50.7000;
2005;6;16;2;59.0000;65.0000;12.0000;50.7000;
2005;6;16;3;50.0000;54.0000;14.0000;50.7000;
2005;6;16;4;34.0000;40.0000;24.0000;50.7000;
2005;6;16;5;54.0000;65.0000;10.0000;50.7000;
2005;6;16;6;63.0000;111.000;8.00000;50.7000;
2005;6;16;7;65.0000;126.000;10.0000;50.7000;
2005;6;16;8;65.0000;107.000;22.0000;50.7000;
2005;6;16;9;61.0000;88.0000;38.0000;50.7000;
2005;6;16;10;-999;-999;-999;50.7000;
2005;6;16;11;-999;-999;-999;50.7000;
2005;6;16;12;-999;-999;-999;50.7000;
2005;6;16;13;-999;-999;-999;50.7000;
2005;6;16;14;-999;-999;-999;50.7000;
2005;6;16;15;-999;-999;-999;50.7000;
2005;6;16;16;-999;-999;-999;50.7000;
2005;6;16;17;-999;-999;-999;50.7000;
2005;6;16;18;-999;-999;-999;50.7000;
2005;6;16;19;-999;-999;-999;50.7000;
2005;6;16;20;-999;-999;-999;50.7000;
2005;6;16;21;-999;-999;-999;50.7000;
2005;6;16;22;-999;-999;-999;50.7000;
2005;6;16;23;-999;-999;-999;50.7000;
2005;6;16;24;-999;-999;-999;50.7000;
2005;6;17;1;-999;-999;-999;41.6000;
2005;6;17;2;-999;-999;-999;41.6000;
2005;6;17;3;-999;-999;-999;41.6000;
2005;6;17;4;-999;-999;-999;41.6000;
2005;6;17;5;-999;-999;-999;41.6000;
2005;6;17;6;-999;-999;-999;41.6000;
2005;6;17;7;-999;-999;-999;41.6000;
2005;6;17;8;-999;-999;-999;41.6000;
2005;6;17;9;-999;-999;-999;41.6000;
2005;6;17;10;-999;-999;-999;41.6000;
2005;6;17;11;-999;-999;-999;41.6000;
2005;6;17;12;-999;-999;-999;41.6000;
2005;6;17;13;-999;-999;-999;41.6000;
2005;6;17;14;-999;-999;-999;41.6000;
2005;6;17;15;8.00000;15.0000;142.000;41.6000;
2005;6;17;16;10.0000;11.0000;146.000;41.6000;
2005;6;17;17;8.00000;8.00000;148.000;41.6000;
2005;6;17;18;8.00000;11.0000;146.000;41.6000;
2005;6;17;19;10.0000;13.0000;140.000;41.6000;
2005;6;17;20;27.0000;29.0000;118.000;41.6000;
2005;6;17;21;52.0000;54.0000;76.0000;41.6000;
2005;6;17;22;90.0000;105.000;28.0000;41.6000;
2005;6;17;23;94.0000;101.000;14.0000;41.6000;
2005;6;17;24;82.0000;88.0000;26.0000;41.6000;
2005;6;18;1;50.0000;52.0000;54.0000;37.7000;
2005;6;18;2;46.0000;48.0000;54.0000;37.7000;
2005;6;18;3;-999;-999;72.0000;37.7000;
2005;6;18;4;40.0000;42.0000;70.0000;37.7000;
2005;6;18;5;44.0000;50.0000;66.0000;37.7000;
2005;6;18;6;57.0000;71.0000;56.0000;37.7000;
2005;6;18;7;52.0000;63.0000;60.0000;37.7000;
2005;6;18;8;40.0000;48.0000;74.0000;37.7000;
2005;6;18;9;33.0000;36.0000;98.0000;37.7000;
2005;6;18;10;19.0000;21.0000;124.000;37.7000;
2005;6;18;11;11.0000;13.0000;152.000;37.7000;
2005;6;18;12;10.0000;11.0000;162.000;37.7000;
2005;6;18;13;10.0000;11.0000;166.000;37.7000;
2005;6;18;14;10.0000;13.0000;170.000;37.7000;
2005;6;18;15;8.00000;10.0000;168.000;37.7000;
2005;6;18;16;11.0000;15.0000;162.000;37.7000;
2005;6;18;17;8.00000;11.0000;146.000;37.7000;
2005;6;18;18;8.00000;10.0000;132.000;37.7000;
2005;6;18;19;10.0000;11.0000;138.000;37.7000;
2005;6;18;20;31.0000;34.0000;122.000;37.7000;
2005;6;18;21;33.0000;34.0000;106.000;37.7000;
2005;6;18;22;38.0000;40.0000;78.0000;37.7000;
2005;6;18;23;54.0000;57.0000;54.0000;37.7000;
2005;6;18;24;46.0000;48.0000;54.0000;37.7000;
2005;6;19;1;38.0000;42.0000;54.0000;31.2000;
2005;6;19;2;29.0000;33.0000;62.0000;31.2000;
2005;6;19;3;23.0000;25.0000;70.0000;31.2000;
2005;6;19;4;34.0000;36.0000;42.0000;31.2000;
2005;6;19;5;29.0000;33.0000;38.0000;31.2000;
2005;6;19;6;27.0000;31.0000;42.0000;31.2000;
2005;6;19;7;33.0000;40.0000;56.0000;31.2000;
2005;6;19;8;21.0000;27.0000;80.0000;31.2000;
2005;6;19;9;17.0000;21.0000;84.0000;31.2000;
2005;6;19;10;10.0000;11.0000;102.000;31.2000;
2005;6;19;11;6.00000;8.00000;104.000;31.2000;
2005;6;19;12;6.00000;8.00000;110.000;31.2000;
2005;6;19;13;4.00000;6.00000;114.000;31.2000;
2005;6;19;14;4.00000;8.00000;126.000;31.2000;
2005;6;19;15;4.00000;8.00000;130.000;31.2000;
2005;6;19;16;4.00000;6.00000;134.000;31.2000;
2005;6;19;17;4.00000;6.00000;126.000;31.2000;
2005;6;19;18;6.00000;8.00000;116.000;31.2000;
2005;6;19;19;6.00000;10.0000;106.000;31.2000;
2005;6;19;20;8.00000;10.0000;96.0000;31.2000;
2005;6;19;21;-999;-999;-999;31.2000;
2005;6;19;22;-999;-999;-999;31.2000;
2005;6;19;23;-999;-999;-999;31.2000;
2005;6;19;24;-999;-999;-999;31.2000;
2005;6;20;1;-999;-999;-999;27.3000;
2005;6;20;2;-999;-999;-999;27.3000;
2005;6;20;3;-999;-999;-999;27.3000;
2005;6;20;4;-999;-999;-999;27.3000;
2005;6;20;5;-999;-999;-999;27.3000;
2005;6;20;6;-999;-999;-999;27.3000;
2005;6;20;7;-999;-999;-999;27.3000;
2005;6;20;8;-999;-999;-999;27.3000;
2005;6;20;9;-999;-999;-999;27.3000;
2005;6;20;10;-999;-999;-999;27.3000;
2005;6;20;11;15.0000;21.0000;102.000;27.3000;
2005;6;20;12;11.0000;13.0000;118.000;27.3000;
2005;6;20;13;11.0000;13.0000;130.000;27.3000;
2005;6;20;14;10.0000;13.0000;138.000;27.3000;
2005;6;20;15;11.0000;13.0000;142.000;27.3000;
2005;6;20;16;10.0000;13.0000;144.000;27.3000;
2005;6;20;17;11.0000;15.0000;136.000;27.3000;
2005;6;20;18;15.0000;19.0000;120.000;27.3000;
2005;6;20;19;19.0000;23.0000;104.000;27.3000;
2005;6;20;20;21.0000;23.0000;90.0000;27.3000;
2005;6;20;21;23.0000;25.0000;80.0000;27.3000;
2005;6;20;22;25.0000;29.0000;66.0000;27.3000;
2005;6;20;23;29.0000;33.0000;58.0000;27.3000;
2005;6;20;24;31.0000;33.0000;54.0000;27.3000;
2005;6;21;1;34.0000;36.0000;44.0000;42.9000;
2005;6;21;2;50.0000;52.0000;26.0000;42.9000;
2005;6;21;3;-999;-999;14.0000;42.9000;
2005;6;21;4;73.0000;86.0000;6.00000;42.9000;
2005;6;21;5;61.0000;75.0000;10.0000;42.9000;
2005;6;21;6;65.0000;113.000;12.0000;42.9000;
2005;6;21;7;57.0000;109.000;16.0000;42.9000;
2005;6;21;8;55.0000;86.0000;28.0000;42.9000;
2005;6;21;9;59.0000;86.0000;40.0000;42.9000;
2005;6;21;10;33.0000;40.0000;82.0000;42.9000;
2005;6;21;11;21.0000;25.0000;108.000;42.9000;
2005;6;21;12;27.0000;33.0000;104.000;42.9000;
2005;6;21;13;23.0000;29.0000;112.000;42.9000;
2005;6;21;14;15.0000;17.0000;140.000;42.9000;
2005;6;21;15;11.0000;13.0000;168.000;42.9000;
2005;6;21;16;10.0000;13.0000;170.000;42.9000;
2005;6;21;17;8.00000;11.0000;176.000;42.9000;
2005;6;21;18;13.0000;15.0000;164.000;42.9000;
2005;6;21;19;-999;-999;-999;42.9000;
2005;6;21;20;-999;-999;-999;42.9000;
2005;6;21;21;-999;-999;-999;42.9000;
2005;6;21;22;-999;-999;-999;42.9000;
2005;6;21;23;-999;-999;-999;42.9000;
2005;6;21;24;-999;-999;-999;42.9000;
2005;6;22;1;-999;-999;-999;-999;
2005;6;22;2;-999;-999;-999;-999;
2005;6;22;3;-999;-999;-999;-999;
2005;6;22;4;-999;-999;-999;-999;
2005;6;22;5;-999;-999;-999;-999;
2005;6;22;6;-999;-999;-999;-999;
2005;6;22;7;-999;-999;-999;-999;
2005;6;22;8;-999;-999;-999;-999;
2005;6;22;9;-999;-999;-999;-999;
2005;6;22;10;-999;-999;-999;-999;
2005;6;22;11;-999;-999;-999;-999;
2005;6;22;12;-999;-999;-999;-999;
2005;6;22;13;-999;-999;-999;-999;
2005;6;22;14;-999;-999;-999;-999;
2005;6;22;15;-999;-999;-999;-999;
2005;6;22;16;-999;-999;-999;-999;
2005;6;22;17;-999;-999;-999;-999;
2005;6;22;18;-999;-999;-999;-999;
2005;6;22;19;-999;-999;-999;-999;
2005;6;22;20;-999;-999;-999;-999;
2005;6;22;21;-999;-999;-999;-999;
2005;6;22;22;-999;-999;-999;-999;
2005;6;22;23;-999;-999;-999;-999;
2005;6;22;24;-999;-999;-999;-999;
2005;6;23;1;-999;-999;-999;-999;
2005;6;23;2;-999;-999;-999;-999;
2005;6;23;3;-999;-999;-999;-999;
2005;6;23;4;-999;-999;-999;-999;
2005;6;23;5;-999;-999;-999;-999;
2005;6;23;6;-999;-999;-999;-999;
2005;6;23;7;-999;-999;-999;-999;
2005;6;23;8;-999;-999;-999;-999;
2005;6;23;9;-999;-999;-999;-999;
2005;6;23;10;-999;-999;-999;-999;
2005;6;23;11;-999;-999;-999;-999;
2005;6;23;12;65.0000;80.0000;-999;-999;
2005;6;23;13;38.0000;42.0000;-999;-999;
2005;6;23;14;31.0000;34.0000;-999;-999;
2005;6;23;15;33.0000;36.0000;-999;-999;
2005;6;23;16;23.0000;27.0000;-999;-999;
2005;6;23;17;33.0000;36.0000;-999;-999;
2005;6;23;18;36.0000;40.0000;-999;-999;
2005;6;23;19;25.0000;27.0000;-999;-999;
2005;6;23;20;31.0000;34.0000;-999;-999;
2005;6;23;21;44.0000;46.0000;-999;-999;
2005;6;23;22;42.0000;46.0000;-999;-999;
2005;6;23;23;44.0000;46.0000;-999;-999;
2005;6;23;24;42.0000;46.0000;-999;-999;
2005;6;24;1;38.0000;44.0000;-999;59.8000;
2005;6;24;2;48.0000;55.0000;-999;59.8000;
2005;6;24;3;-999;-999;-999;59.8000;
