year;month;day;hour;NO2;NO;NOx;SO2;O3;PM10;PM25;TEMP;WS;WD;
2005;5;19;19;8.00000;1.00000;9.00000;1.00000;110.000;14.3902;11.8000;21.9;-999;-999;
2005;5;19;20;10.0000;1.00000;10.0000;1.00000;79.0000;14.3902;11.8000;21.2;-999;-999;
2005;5;19;21;11.0000;1.00000;12.0000;1.00000;70.0000;14.3902;11.8000;19.2;-999;-999;
2005;5;19;22;11.0000;1.00000;12.0000;1.00000;69.0000;14.3902;11.8000;15.5;-999;-999;
2005;5;19;23;12.0000;1.00000;13.0000;1.00000;50.0000;14.3902;11.8000;13.6;-999;-999;
2005;5;19;24;13.0000;1.00000;14.0000;1.00000;40.0000;14.3902;11.8000;12.1;-999;-999;
2005;5;20;1;13.0000;1.00000;14.0000;1.00000;28.0000;28.0488;23.0000;10.9;-999;-999;
2005;5;20;2;15.0000;1.00000;16.0000;2.00000;30.0000;28.0488;23.0000;10.5;-999;-999;
2005;5;20;3;16.0000;1.00000;17.0000;2.00000;20.0000;28.0488;23.0000;10.1;-999;-999;
2005;5;20;4;17.0000;1.00000;18.0000;2.00000;20.0000;28.0488;23.0000;10.5;-999;-999;
2005;5;20;5;16.0000;1.00000;17.0000;2.00000;21.0000;28.0488;23.0000;9.41;-999;-999;
2005;5;20;6;12.0000;2.00000;14.0000;2.00000;22.0000;28.0488;23.0000;8.91;-999;-999;
2005;5;20;7;8.00000;4.00000;12.0000;3.00000;21.0000;28.0488;23.0000;9.01;-999;-999;
2005;5;20;8;14.0000;3.00000;17.0000;2.00000;42.0000;28.0488;23.0000;10.6;-999;-999;
2005;5;20;9;25.0000;9.00000;34.0000;3.00000;46.0000;28.0488;23.0000;14.5;-999;-999;
2005;5;20;10;22.0000;4.00000;26.0000;3.00000;64.0000;28.0488;23.0000;16.9;-999;-999;
2005;5;20;11;26.0000;5.00000;31.0000;3.00000;68.0000;28.0488;23.0000;19.5;-999;-999;
2005;5;20;12;23.0000;4.00000;27.0000;2.00000;84.0000;28.0488;23.0000;21.9;-999;-999;
2005;5;20;13;23.0000;3.00000;26.0000;3.00000;99.0000;28.0488;23.0000;22.9;-999;-999;
2005;5;20;14;26.0000;3.00000;29.0000;2.00000;104.000;28.0488;23.0000;24.2;-999;-999;
2005;5;20;15;18.0000;2.00000;19.0000;2.00000;127.000;28.0488;23.0000;24.8;-999;-999;
2005;5;20;16;14.0000;1.00000;15.0000;2.00000;135.000;28.0488;23.0000;24.7;-999;-999;
2005;5;20;17;12.0000;1.00000;13.0000;4.00000;140.000;28.0488;23.0000;24.5;-999;-999;
2005;5;20;18;11.0000;1.00000;12.0000;5.00000;142.000;28.0488;23.0000;23.4;-999;-999;
2005;5;20;19;10.0000;1.00000;11.0000;3.00000;123.000;28.0488;23.0000;22.5;-999;-999;
2005;5;20;20;13.0000;1.00000;14.0000;2.00000;92.0000;28.0488;23.0000;21.3;-999;-999;
2005;5;20;21;13.0000;1.00000;14.0000;2.00000;77.0000;28.0488;23.0000;19.3;-999;-999;
2005;5;20;22;13.0000;1.00000;13.0000;2.00000;76.0000;28.0488;23.0000;16.3;-999;-999;
2005;5;20;23;13.0000;1.00000;14.0000;2.00000;59.0000;28.0488;23.0000;15.0;-999;-999;
2005;5;20;24;13.0000;1.00000;13.0000;2.00000;46.0000;28.0488;23.0000;13.7;-999;-999;
2005;5;21;1;12.0000;1.00000;12.0000;2.00000;37.0000;23.5366;19.3000;12.7;-999;-999;
2005;5;21;2;12.0000;1.00000;13.0000;2.00000;32.0000;23.5366;19.3000;12.4;-999;-999;
2005;5;21;3;12.0000;1.00000;13.0000;2.00000;26.0000;23.5366;19.3000;12.0;-999;-999;
2005;5;21;4;13.0000;1.00000;13.0000;2.00000;24.0000;23.5366;19.3000;11.3;-999;-999;
2005;5;21;5;12.0000;1.00000;12.0000;2.00000;25.0000;23.5366;19.3000;10.9;-999;-999;
2005;5;21;6;10.0000;1.00000;11.0000;2.00000;25.0000;23.5366;19.3000;10.9;-999;-999;
2005;5;21;7;10.0000;3.00000;12.0000;2.00000;25.0000;23.5366;19.3000;10.9;-999;-999;
2005;5;21;8;16.0000;2.00000;19.0000;3.00000;50.0000;23.5366;19.3000;12.5;-999;-999;
2005;5;21;9;25.0000;4.00000;29.0000;3.00000;60.0000;23.5366;19.3000;16.1;-999;-999;
2005;5;21;10;40.0000;9.00000;49.0000;3.00000;55.0000;23.5366;19.3000;18.9;-999;-999;
2005;5;21;11;37.0000;7.00000;44.0000;3.00000;72.0000;23.5366;19.3000;20.7;-999;-999;
2005;5;21;12;18.0000;2.00000;20.0000;4.00000;113.000;23.5366;19.3000;22.9;-999;-999;
2005;5;21;13;14.0000;1.00000;15.0000;5.00000;138.000;23.5366;19.3000;24.8;-999;-999;
2005;5;21;14;12.0000;1.00000;13.0000;2.00000;146.000;23.5366;19.3000;25.2;-999;-999;
2005;5;21;15;10.0000;1.00000;11.0000;4.00000;146.000;23.5366;19.3000;23.7;-999;-999;
2005;5;21;16;11.0000;1.00000;12.0000;7.00000;155.000;23.5366;19.3000;23.3;-999;-999;
2005;5;21;17;10.0000;1.00000;11.0000;5.00000;150.000;23.5366;19.3000;23.7;-999;-999;
2005;5;21;18;10.0000;1.00000;11.0000;3.00000;134.000;23.5366;19.3000;23.3;-999;-999;
2005;5;21;19;10.0000;1.00000;11.0000;2.00000;105.000;23.5366;19.3000;22.3;-999;-999;
2005;5;21;20;9.00000;1.00000;10.0000;2.00000;114.000;23.5366;19.3000;21.4;-999;-999;
2005;5;21;21;12.0000;1.00000;13.0000;1.00000;76.0000;23.5366;19.3000;18.6;-999;-999;
2005;5;21;22;10.0000;1.00000;11.0000;1.00000;72.0000;23.5366;19.3000;17.6;-999;-999;
2005;5;21;23;9.00000;1.00000;10.0000;2.00000;69.0000;23.5366;19.3000;16.7;-999;-999;
2005;5;21;24;8.00000;1.00000;9.00000;2.00000;70.0000;23.5366;19.3000;16.6;-999;-999;
2005;5;22;1;8.00000;1.00000;9.00000;2.00000;70.0000;23.1707;19.0000;16.6;-999;-999;
2005;5;22;2;8.00000;1.00000;9.00000;2.00000;51.0000;23.1707;19.0000;16.2;-999;-999;
2005;5;22;3;7.00000;1.00000;8.00000;2.00000;49.0000;23.1707;19.0000;16.0;-999;-999;
2005;5;22;4;6.00000;1.00000;7.00000;2.00000;46.0000;23.1707;19.0000;15.8;-999;-999;
2005;5;22;5;6.00000;1.00000;7.00000;2.00000;37.0000;23.1707;19.0000;15.7;-999;-999;
2005;5;22;6;6.00000;1.00000;7.00000;2.00000;53.0000;23.1707;19.0000;15.3;-999;-999;
2005;5;22;7;8.00000;1.00000;9.00000;2.00000;50.0000;23.1707;19.0000;15.4;-999;-999;
2005;5;22;8;12.0000;1.00000;13.0000;3.00000;58.0000;23.1707;19.0000;16.0;-999;-999;
2005;5;22;9;11.0000;1.00000;12.0000;3.00000;62.0000;23.1707;19.0000;16.4;-999;-999;
2005;5;22;10;11.0000;2.00000;13.0000;4.00000;70.0000;23.1707;19.0000;16.9;-999;-999;
2005;5;22;11;11.0000;2.00000;12.0000;8.00000;89.0000;23.1707;19.0000;19.4;-999;-999;
2005;5;22;12;11.0000;1.00000;13.0000;4.00000;93.0000;23.1707;19.0000;23.6;-999;-999;
2005;5;22;13;10.0000;1.00000;11.0000;3.00000;111.000;23.1707;19.0000;24.6;-999;-999;
2005;5;22;14;9.00000;1.00000;10.0000;3.00000;115.000;23.1707;19.0000;25.2;-999;-999;
2005;5;22;15;11.0000;1.00000;12.0000;6.00000;117.000;23.1707;19.0000;23.5;-999;-999;
2005;5;22;16;9.00000;1.00000;11.0000;9.00000;116.000;23.1707;19.0000;23.7;-999;-999;
2005;5;22;17;10.0000;1.00000;11.0000;7.00000;110.000;23.1707;19.0000;23.7;-999;-999;
2005;5;22;18;10.0000;1.00000;11.0000;4.00000;91.0000;23.1707;19.0000;22.1;-999;-999;
2005;5;22;19;9.00000;1.00000;10.0000;3.00000;98.0000;23.1707;19.0000;21.1;-999;-999;
2005;5;22;20;8.00000;1.00000;9.00000;2.00000;100.000;23.1707;19.0000;18.7;-999;-999;
2005;5;22;21;8.00000;1.00000;9.00000;2.00000;93.0000;23.1707;19.0000;17.2;-999;-999;
2005;5;22;22;7.00000;1.00000;8.00000;2.00000;87.0000;23.1707;19.0000;16.6;-999;-999;
2005;5;22;23;6.00000;1.00000;7.00000;2.00000;81.0000;23.1707;19.0000;15.1;-999;-999;
2005;5;22;24;6.00000;1.00000;6.00000;2.00000;82.0000;23.1707;19.0000;14.7;-999;-999;
2005;5;23;1;5.00000;1.00000;5.00000;2.00000;82.0000;9.26829;7.60000;14.7;-999;-999;
2005;5;23;2;5.00000;1.00000;5.00000;2.00000;79.0000;9.26829;7.60000;14.4;-999;-999;
2005;5;23;3;5.00000;0.000000;5.00000;2.00000;80.0000;9.26829;7.60000;14.2;-999;-999;
2005;5;23;4;5.00000;0.000000;5.00000;2.00000;80.0000;9.26829;7.60000;14.1;-999;-999;
2005;5;23;5;4.00000;0.000000;4.00000;2.00000;81.0000;9.26829;7.60000;14.2;-999;-999;
2005;5;23;6;4.00000;0.000000;5.00000;2.00000;75.0000;9.26829;7.60000;14.2;-999;-999;
2005;5;23;7;7.00000;1.00000;8.00000;2.00000;59.0000;9.26829;7.60000;13.8;-999;-999;
2005;5;23;8;30.0000;4.00000;34.0000;3.00000;36.0000;9.26829;7.60000;13.2;-999;-999;
2005;5;23;9;15.0000;2.00000;17.0000;2.00000;60.0000;9.26829;7.60000;14.2;-999;-999;
2005;5;23;10;12.0000;2.00000;14.0000;2.00000;58.0000;9.26829;7.60000;14.3;-999;-999;
2005;5;23;11;8.00000;1.00000;9.00000;2.00000;66.0000;9.26829;7.60000;14.1;-999;-999;
2005;5;23;12;8.00000;2.00000;10.0000;2.00000;71.0000;9.26829;7.60000;16.2;-999;-999;
2005;5;23;13;16.0000;2.00000;18.0000;2.00000;59.0000;9.26829;7.60000;16.2;-999;-999;
2005;5;23;14;16.0000;2.00000;18.0000;2.00000;47.0000;9.26829;7.60000;15.4;-999;-999;
2005;5;23;15;14.0000;3.00000;17.0000;2.00000;57.0000;9.26829;7.60000;15.4;-999;-999;
2005;5;23;16;11.0000;3.00000;13.0000;2.00000;72.0000;9.26829;7.60000;16.0;-999;-999;
2005;5;23;17;10.0000;2.00000;12.0000;2.00000;73.0000;9.26829;7.60000;16.4;-999;-999;
2005;5;23;18;9.00000;2.00000;11.0000;2.00000;65.0000;9.26829;7.60000;17.6;-999;-999;
2005;5;23;19;10.0000;1.00000;11.0000;2.00000;69.0000;9.26829;7.60000;17.3;-999;-999;
2005;5;23;20;10.0000;1.00000;11.0000;2.00000;61.0000;9.26829;7.60000;16.2;-999;-999;
2005;5;23;21;27.0000;1.00000;28.0000;2.00000;35.0000;9.26829;7.60000;14.8;-999;-999;
2005;5;23;22;32.0000;1.00000;32.0000;2.00000;22.0000;9.26829;7.60000;12.3;-999;-999;
2005;5;23;23;26.0000;1.00000;27.0000;2.00000;22.0000;9.26829;7.60000;11.2;-999;-999;
2005;5;23;24;20.0000;1.00000;21.0000;2.00000;17.0000;9.26829;7.60000;9.81;-999;-999;
2005;5;24;1;14.0000;1.00000;14.0000;1.00000;20.0000;10.4878;8.60000;9.81;-999;-999;
2005;5;24;2;9.00000;1.00000;10.0000;2.00000;21.0000;10.4878;8.60000;10.3;-999;-999;
2005;5;24;3;8.00000;1.00000;9.00000;2.00000;33.0000;10.4878;8.60000;9.61;-999;-999;
2005;5;24;4;5.00000;0.000000;5.00000;2.00000;49.0000;10.4878;8.60000;10.0;-999;-999;
2005;5;24;5;6.00000;0.000000;7.00000;2.00000;45.0000;10.4878;8.60000;10.4;-999;-999;
2005;5;24;6;9.00000;0.000000;9.00000;2.00000;52.0000;10.4878;8.60000;11.2;-999;-999;
2005;5;24;7;8.00000;1.00000;9.00000;2.00000;58.0000;10.4878;8.60000;11.3;-999;-999;
2005;5;24;8;11.0000;2.00000;13.0000;2.00000;53.0000;10.4878;8.60000;13.5;-999;-999;
2005;5;24;9;9.00000;2.00000;12.0000;2.00000;57.0000;10.4878;8.60000;15.7;-999;-999;
2005;5;24;10;11.0000;3.00000;14.0000;2.00000;59.0000;10.4878;8.60000;18.3;-999;-999;
2005;5;24;11;10.0000;2.00000;12.0000;1.00000;65.0000;10.4878;8.60000;21.4;-999;-999;
2005;5;24;12;9.00000;2.00000;12.0000;1.00000;69.0000;10.4878;8.60000;23.4;-999;-999;
2005;5;24;13;9.00000;2.00000;10.0000;1.00000;78.0000;10.4878;8.60000;25.0;-999;-999;
2005;5;24;14;11.0000;2.00000;13.0000;0.000000;85.0000;10.4878;8.60000;24.8;-999;-999;
2005;5;24;15;14.0000;2.00000;16.0000;0.000000;88.0000;10.4878;8.60000;26.0;-999;-999;
2005;5;24;16;10.0000;2.00000;12.0000;0.000000;99.0000;10.4878;8.60000;26.8;-999;-999;
2005;5;24;17;8.00000;1.00000;9.00000;1.00000;109.000;10.4878;8.60000;26.7;-999;-999;
2005;5;24;18;8.00000;1.00000;9.00000;1.00000;110.000;10.4878;8.60000;24.7;-999;-999;
2005;5;24;19;7.00000;1.00000;8.00000;1.00000;106.000;10.4878;8.60000;23.6;-999;-999;
2005;5;24;20;9.00000;1.00000;10.0000;1.00000;81.0000;10.4878;8.60000;22.8;-999;-999;
2005;5;24;21;11.0000;1.00000;12.0000;1.00000;72.0000;10.4878;8.60000;21.0;-999;-999;
2005;5;24;22;10.0000;1.00000;10.0000;1.00000;69.0000;10.4878;8.60000;17.5;-999;-999;
2005;5;24;23;12.0000;1.00000;12.0000;2.00000;58.0000;10.4878;8.60000;15.7;-999;-999;
2005;5;24;24;12.0000;1.00000;13.0000;2.00000;50.0000;10.4878;8.60000;13.9;-999;-999;
2005;5;25;1;12.0000;1.00000;12.0000;2.00000;50.0000;28.0488;23.0000;12.5;-999;-999;
2005;5;25;2;12.0000;0.000000;12.0000;2.00000;45.0000;28.0488;23.0000;12.7;-999;-999;
2005;5;25;3;10.0000;0.000000;10.0000;2.00000;42.0000;28.0488;23.0000;11.7;-999;-999;
2005;5;25;4;8.00000;1.00000;8.00000;2.00000;38.0000;28.0488;23.0000;12.5;-999;-999;
2005;5;25;5;7.00000;0.000000;7.00000;2.00000;42.0000;28.0488;23.0000;12.9;-999;-999;
2005;5;25;6;10.0000;1.00000;11.0000;2.00000;33.0000;28.0488;23.0000;11.9;-999;-999;
2005;5;25;7;12.0000;4.00000;15.0000;3.00000;25.0000;28.0488;23.0000;10.6;-999;-999;
2005;5;25;8;15.0000;4.00000;19.0000;3.00000;44.0000;28.0488;23.0000;13.1;-999;-999;
2005;5;25;9;15.0000;3.00000;18.0000;3.00000;53.0000;28.0488;23.0000;17.8;-999;-999;
2005;5;25;10;19.0000;5.00000;24.0000;3.00000;59.0000;28.0488;23.0000;20.3;-999;-999;
2005;5;25;11;19.0000;4.00000;22.0000;3.00000;67.0000;28.0488;23.0000;23.5;-999;-999;
2005;5;25;12;22.0000;4.00000;26.0000;3.00000;75.0000;28.0488;23.0000;24.6;-999;-999;
2005;5;25;13;15.0000;2.00000;17.0000;3.00000;111.000;28.0488;23.0000;26.0;-999;-999;
2005;5;25;14;15.0000;1.00000;17.0000;3.00000;136.000;28.0488;23.0000;28.2;-999;-999;
2005;5;25;15;12.0000;1.00000;13.0000;4.00000;150.000;28.0488;23.0000;28.9;-999;-999;
2005;5;25;16;13.0000;1.00000;14.0000;4.00000;160.000;28.0488;23.0000;28.2;-999;-999;
2005;5;25;17;14.0000;1.00000;15.0000;9.00000;174.000;28.0488;23.0000;27.8;-999;-999;
2005;5;25;18;12.0000;1.00000;13.0000;8.00000;176.000;28.0488;23.0000;26.6;-999;-999;
2005;5;25;19;11.0000;1.00000;12.0000;5.00000;145.000;28.0488;23.0000;25.5;-999;-999;
2005;5;25;20;16.0000;1.00000;17.0000;6.00000;97.0000;28.0488;23.0000;24.7;-999;-999;
2005;5;25;21;14.0000;1.00000;15.0000;5.00000;102.000;28.0488;23.0000;22.6;-999;-999;
2005;5;25;22;14.0000;1.00000;15.0000;5.00000;90.0000;28.0488;23.0000;19.1;-999;-999;
2005;5;25;23;14.0000;1.00000;15.0000;4.00000;75.0000;28.0488;23.0000;17.7;-999;-999;
2005;5;25;24;13.0000;1.00000;13.0000;5.00000;59.0000;28.0488;23.0000;15.9;-999;-999;
2005;5;26;1;12.0000;1.00000;13.0000;4.00000;51.0000;35.7317;29.3000;15.2;-999;-999;
2005;5;26;2;12.0000;1.00000;13.0000;5.00000;39.0000;35.7317;29.3000;14.3;-999;-999;
2005;5;26;3;11.0000;1.00000;12.0000;4.00000;40.0000;35.7317;29.3000;13.7;-999;-999;
2005;5;26;4;11.0000;1.00000;11.0000;4.00000;37.0000;35.7317;29.3000;13.2;-999;-999;
2005;5;26;5;9.00000;0.000000;9.00000;5.00000;41.0000;35.7317;29.3000;13.2;-999;-999;
2005;5;26;6;7.00000;1.00000;8.00000;5.00000;39.0000;35.7317;29.3000;13.0;-999;-999;
2005;5;26;7;9.00000;1.00000;11.0000;5.00000;40.0000;35.7317;29.3000;14.0;-999;-999;
2005;5;26;8;17.0000;2.00000;18.0000;6.00000;75.0000;35.7317;29.3000;15.8;-999;-999;
2005;5;26;9;13.0000;1.00000;14.0000;6.00000;89.0000;35.7317;29.3000;19.0;-999;-999;
2005;5;26;10;17.0000;2.00000;20.0000;6.00000;94.0000;35.7317;29.3000;21.8;-999;-999;
2005;5;26;11;20.0000;2.00000;22.0000;6.00000;104.000;35.7317;29.3000;24.1;-999;-999;
2005;5;26;12;10.0000;1.00000;11.0000;5.00000;142.000;35.7317;29.3000;25.4;-999;-999;
2005;5;26;13;9.00000;1.00000;10.0000;5.00000;152.000;35.7317;29.3000;27.4;-999;-999;
2005;5;26;14;8.00000;1.00000;8.00000;4.00000;153.000;35.7317;29.3000;27.8;-999;-999;
2005;5;26;15;8.00000;1.00000;9.00000;4.00000;158.000;35.7317;29.3000;28.3;-999;-999;
2005;5;26;16;8.00000;1.00000;9.00000;6.00000;164.000;35.7317;29.3000;29.4;-999;-999;
2005;5;26;17;8.00000;1.00000;8.00000;4.00000;162.000;35.7317;29.3000;28.3;-999;-999;
2005;5;26;18;8.00000;1.00000;9.00000;5.00000;161.000;35.7317;29.3000;27.5;-999;-999;
2005;5;26;19;8.00000;1.00000;8.00000;3.00000;136.000;35.7317;29.3000;26.3;-999;-999;
2005;5;26;20;13.0000;1.00000;13.0000;4.00000;101.000;35.7317;29.3000;25.0;-999;-999;
2005;5;26;21;10.0000;1.00000;11.0000;4.00000;88.0000;35.7317;29.3000;22.5;-999;-999;
2005;5;26;22;16.0000;1.00000;17.0000;5.00000;71.0000;35.7317;29.3000;19.6;-999;-999;
2005;5;26;23;16.0000;1.00000;17.0000;4.00000;56.0000;35.7317;29.3000;19.7;-999;-999;
2005;5;26;24;16.0000;1.00000;16.0000;4.00000;49.0000;35.7317;29.3000;19.1;-999;-999;
2005;5;27;1;13.0000;1.00000;14.0000;4.00000;48.0000;31.3415;25.7000;18.0;-999;-999;
2005;5;27;2;12.0000;1.00000;12.0000;4.00000;48.0000;31.3415;25.7000;17.5;-999;-999;
2005;5;27;3;11.0000;1.00000;12.0000;5.00000;40.0000;31.3415;25.7000;16.7;-999;-999;
2005;5;27;4;11.0000;1.00000;12.0000;5.00000;39.0000;31.3415;25.7000;16.6;-999;-999;
2005;5;27;5;10.0000;1.00000;11.0000;5.00000;38.0000;31.3415;25.7000;15.6;-999;-999;
2005;5;27;6;10.0000;1.00000;11.0000;5.00000;30.0000;31.3415;25.7000;14.9;-999;-999;
2005;5;27;7;11.0000;3.00000;14.0000;5.00000;23.0000;31.3415;25.7000;14.8;-999;-999;
2005;5;27;8;17.0000;3.00000;20.0000;6.00000;47.0000;31.3415;25.7000;17.1;-999;-999;
2005;5;27;9;20.0000;2.00000;22.0000;6.00000;77.0000;31.3415;25.7000;20.1;-999;-999;
2005;5;27;10;30.0000;4.00000;34.0000;7.00000;84.0000;31.3415;25.7000;23.7;-999;-999;
2005;5;27;11;16.0000;1.00000;17.0000;8.00000;122.000;31.3415;25.7000;26.0;-999;-999;
2005;5;27;12;11.0000;1.00000;12.0000;8.00000;145.000;31.3415;25.7000;26.9;-999;-999;
2005;5;27;13;8.00000;1.00000;9.00000;6.00000;148.000;31.3415;25.7000;28.3;-999;-999;
2005;5;27;14;8.00000;1.00000;9.00000;5.00000;141.000;31.3415;25.7000;29.1;-999;-999;
2005;5;27;15;7.00000;1.00000;8.00000;4.00000;142.000;31.3415;25.7000;29.7;-999;-999;
2005;5;27;16;6.00000;1.00000;7.00000;3.00000;145.000;31.3415;25.7000;29.9;-999;-999;
2005;5;27;17;6.00000;1.00000;7.00000;4.00000;146.000;31.3415;25.7000;29.6;-999;-999;
2005;5;27;18;6.00000;1.00000;7.00000;3.00000;136.000;31.3415;25.7000;28.7;-999;-999;
2005;5;27;19;6.00000;1.00000;7.00000;3.00000;121.000;31.3415;25.7000;27.7;-999;-999;
2005;5;27;20;38.0000;5.00000;43.0000;4.00000;47.0000;31.3415;25.7000;26.9;-999;-999;
2005;5;27;21;15.0000;1.00000;15.0000;5.00000;73.0000;31.3415;25.7000;24.1;-999;-999;
2005;5;27;22;12.0000;1.00000;13.0000;4.00000;77.0000;31.3415;25.7000;20.9;-999;-999;
2005;5;27;23;13.0000;1.00000;14.0000;4.00000;64.0000;31.3415;25.7000;19.2;-999;-999;
2005;5;27;24;13.0000;1.00000;14.0000;5.00000;52.0000;31.3415;25.7000;17.2;-999;-999;
2005;5;28;1;14.0000;1.00000;15.0000;5.00000;41.0000;29.3902;24.1000;16.7;-999;-999;
2005;5;28;2;14.0000;1.00000;15.0000;5.00000;37.0000;29.3902;24.1000;15.8;-999;-999;
2005;5;28;3;14.0000;1.00000;15.0000;5.00000;33.0000;29.3902;24.1000;15.1;-999;-999;
2005;5;28;4;13.0000;1.00000;14.0000;5.00000;34.0000;29.3902;24.1000;15.2;-999;-999;
2005;5;28;5;12.0000;1.00000;12.0000;5.00000;29.0000;29.3902;24.1000;14.5;-999;-999;
2005;5;28;6;8.00000;1.00000;9.00000;5.00000;31.0000;29.3902;24.1000;14.1;-999;-999;
2005;5;28;7;6.00000;2.00000;8.00000;5.00000;23.0000;29.3902;24.1000;14.2;-999;-999;
2005;5;28;8;9.00000;1.00000;11.0000;5.00000;57.0000;29.3902;24.1000;16.8;-999;-999;
2005;5;28;9;9.00000;1.00000;10.0000;6.00000;82.0000;29.3902;24.1000;21.1;-999;-999;
2005;5;28;10;10.0000;1.00000;11.0000;5.00000;90.0000;29.3902;24.1000;24.1;-999;-999;
2005;5;28;11;13.0000;2.00000;15.0000;5.00000;98.0000;29.3902;24.1000;26.7;-999;-999;
2005;5;28;12;8.00000;1.00000;9.00000;5.00000;129.000;29.3902;24.1000;27.8;-999;-999;
2005;5;28;13;7.00000;1.00000;7.00000;4.00000;141.000;29.3902;24.1000;29.0;-999;-999;
2005;5;28;14;6.00000;1.00000;7.00000;5.00000;143.000;29.3902;24.1000;30.3;-999;-999;
2005;5;28;15;5.00000;1.00000;6.00000;5.00000;145.000;29.3902;24.1000;30.7;-999;-999;
2005;5;28;16;5.00000;1.00000;6.00000;4.00000;145.000;29.3902;24.1000;30.8;-999;-999;
2005;5;28;17;5.00000;1.00000;6.00000;4.00000;153.000;29.3902;24.1000;30.8;-999;-999;
2005;5;28;18;8.00000;1.00000;9.00000;4.00000;125.000;29.3902;24.1000;30.2;-999;-999;
2005;5;28;19;25.0000;1.00000;26.0000;14.0000;57.0000;29.3902;24.1000;28.7;-999;-999;
2005;5;28;20;37.0000;1.00000;38.0000;11.0000;35.0000;29.3902;24.1000;26.2;-999;-999;
2005;5;28;21;37.0000;4.00000;41.0000;10.0000;44.0000;29.3902;24.1000;24.4;-999;-999;
2005;5;28;22;56.0000;5.00000;61.0000;9.00000;22.0000;29.3902;24.1000;22.9;-999;-999;
2005;5;28;23;27.0000;1.00000;28.0000;9.00000;37.0000;29.3902;24.1000;21.5;-999;-999;
2005;5;28;24;19.0000;1.00000;20.0000;9.00000;40.0000;29.3902;24.1000;20.4;-999;-999;
2005;5;29;1;18.0000;1.00000;18.0000;8.00000;39.0000;28.9024;23.7000;19.8;-999;-999;
2005;5;29;2;22.0000;1.00000;23.0000;7.00000;46.0000;28.9024;23.7000;19.4;-999;-999;
2005;5;29;3;21.0000;1.00000;21.0000;7.00000;34.0000;28.9024;23.7000;20.6;-999;-999;
2005;5;29;4;21.0000;1.00000;22.0000;7.00000;29.0000;28.9024;23.7000;20.6;-999;-999;
2005;5;29;5;18.0000;1.00000;19.0000;6.00000;29.0000;28.9024;23.7000;19.3;-999;-999;
2005;5;29;6;18.0000;1.00000;19.0000;6.00000;28.0000;28.9024;23.7000;18.4;-999;-999;
2005;5;29;7;16.0000;4.00000;19.0000;6.00000;19.0000;28.9024;23.7000;17.3;-999;-999;
2005;5;29;8;9.00000;2.00000;11.0000;6.00000;47.0000;28.9024;23.7000;19.7;-999;-999;
2005;5;29;9;6.00000;1.00000;7.00000;6.00000;59.0000;28.9024;23.7000;22.7;-999;-999;
2005;5;29;10;5.00000;1.00000;6.00000;5.00000;63.0000;28.9024;23.7000;24.2;-999;-999;
2005;5;29;11;6.00000;1.00000;8.00000;5.00000;71.0000;28.9024;23.7000;27.1;-999;-999;
2005;5;29;12;9.00000;1.00000;11.0000;4.00000;87.0000;28.9024;23.7000;29.5;-999;-999;
2005;5;29;13;9.00000;1.00000;10.0000;4.00000;108.000;28.9024;23.7000;30.5;-999;-999;
2005;5;29;14;7.00000;1.00000;8.00000;4.00000;129.000;28.9024;23.7000;31.5;-999;-999;
2005;5;29;15;7.00000;1.00000;8.00000;4.00000;150.000;28.9024;23.7000;32.3;-999;-999;
2005;5;29;16;5.00000;1.00000;6.00000;4.00000;141.000;28.9024;23.7000;33.1;-999;-999;
2005;5;29;17;6.00000;1.00000;7.00000;6.00000;152.000;28.9024;23.7000;31.9;-999;-999;
2005;5;29;18;5.00000;1.00000;6.00000;6.00000;142.000;28.9024;23.7000;30.4;-999;-999;
2005;5;29;19;6.00000;1.00000;7.00000;5.00000;109.000;28.9024;23.7000;29.1;-999;-999;
2005;5;29;20;11.0000;1.00000;12.0000;5.00000;64.0000;28.9024;23.7000;28.2;-999;-999;
2005;5;29;21;8.00000;1.00000;9.00000;5.00000;83.0000;28.9024;23.7000;25.1;-999;-999;
2005;5;29;22;11.0000;1.00000;11.0000;5.00000;72.0000;28.9024;23.7000;21.8;-999;-999;
2005;5;29;23;12.0000;1.00000;13.0000;5.00000;49.0000;28.9024;23.7000;20.1;-999;-999;
2005;5;29;24;13.0000;1.00000;14.0000;5.00000;37.0000;28.9024;23.7000;19.1;-999;-999;
2005;5;30;1;14.0000;1.00000;15.0000;5.00000;39.0000;18.6585;15.3000;17.6;-999;-999;
2005;5;30;2;13.0000;1.00000;14.0000;5.00000;43.0000;18.6585;15.3000;16.9;-999;-999;
2005;5;30;3;10.0000;1.00000;10.0000;5.00000;46.0000;18.6585;15.3000;16.3;-999;-999;
2005;5;30;4;8.00000;1.00000;8.00000;5.00000;49.0000;18.6585;15.3000;16.6;-999;-999;
2005;5;30;5;7.00000;1.00000;8.00000;6.00000;48.0000;18.6585;15.3000;17.0;-999;-999;
2005;5;30;6;8.00000;1.00000;9.00000;5.00000;39.0000;18.6585;15.3000;16.5;-999;-999;
2005;5;30;7;8.00000;1.00000;9.00000;6.00000;57.0000;18.6585;15.3000;17.4;-999;-999;
2005;5;30;8;10.0000;1.00000;11.0000;6.00000;79.0000;18.6585;15.3000;19.7;-999;-999;
